t_ms,V_mV,n,h,alpha,volL_L,PAO2_mmHg,PaO2_mmHg,gtonic_nS,SaO2_pct
7.93319550e+03,-3.49695964e+01,3.86704177e-02,6.95579722e-01,1.08581965e-02,2.85192236e+00,9.35199229e+01,8.14322522e+01,1.66247684e-01,9.45534721e+01
7.93320494e+03,-3.48563524e+01,3.88487966e-02,6.95578793e-01,1.08580998e-02,2.85194326e+00,9.35201066e+01,8.14324749e+01,1.66246340e-01,9.45535073e+01
7.93321438e+03,-3.47395079e+01,3.90306442e-02,6.95577855e-01,1.08580032e-02,2.85196415e+00,9.35202902e+01,8.14326976e+01,1.66244995e-01,9.45535425e+01
7.93322382e+03,-3.46188578e+01,3.92161184e-02,6.95576906e-01,1.08579068e-02,2.85198505e+00,9.35204738e+01,8.14329202e+01,1.66243651e-01,9.45535777e+01
7.93323327e+03,-3.44941813e+01,3.94053885e-02,6.95575946e-01,1.08578105e-02,2.85200595e+00,9.35206574e+01,8.14331429e+01,1.66242307e-01,9.45536129e+01
7.93324070e+03,-3.43930192e+01,3.95572150e-02,6.95575182e-01,1.08577348e-02,2.85202240e+00,9.35208020e+01,8.14333183e+01,1.66241248e-01,9.45536406e+01
7.93324814e+03,-3.42890892e+01,3.97116029e-02,6.95574411e-01,1.08576592e-02,2.85203885e+00,9.35209465e+01,8.14334937e+01,1.66240189e-01,9.45536683e+01
7.93325557e+03,-3.41822591e+01,3.98686530e-02,6.95573633e-01,1.08575837e-02,2.85205531e+00,9.35210910e+01,8.14336690e+01,1.66239131e-01,9.45536961e+01
7.93326301e+03,-3.40723887e+01,4.00284726e-02,6.95572847e-01,1.08575083e-02,2.85207176e+00,9.35212355e+01,8.14338444e+01,1.66238072e-01,9.45537238e+01
7.93327044e+03,-3.39593288e+01,4.01911756e-02,6.95572053e-01,1.08574331e-02,2.85208821e+00,9.35213800e+01,8.14340198e+01,1.66237013e-01,9.45537515e+01
7.93327788e+03,-3.38429208e+01,4.03568835e-02,6.95571251e-01,1.08573580e-02,2.85210466e+00,9.35215245e+01,8.14341951e+01,1.66235955e-01,9.45537792e+01
7.93328531e+03,-3.37229958e+01,4.05257258e-02,6.95570440e-01,1.08572830e-02,2.85212111e+00,9.35216690e+01,8.14343705e+01,1.66234896e-01,9.45538070e+01
7.93329274e+03,-3.35993742e+01,4.06978409e-02,6.95569620e-01,1.08572081e-02,2.85213756e+00,9.35218134e+01,8.14345459e+01,1.66233837e-01,9.45538347e+01
7.93330018e+03,-3.34718646e+01,4.08733766e-02,6.95568791e-01,1.08571334e-02,2.85215401e+00,9.35219579e+01,8.14347212e+01,1.66232779e-01,9.45538624e+01
7.93330761e+03,-3.33402632e+01,4.10524913e-02,6.95567952e-01,1.08570589e-02,2.85217046e+00,9.35221023e+01,8.14348966e+01,1.66231720e-01,9.45538901e+01
7.93331505e+03,-3.32043529e+01,4.12353545e-02,6.95567103e-01,1.08569845e-02,2.85218691e+00,9.35222467e+01,8.14350720e+01,1.66230661e-01,9.45539179e+01
7.93332248e+03,-3.30639027e+01,4.14221484e-02,6.95566243e-01,1.08569103e-02,2.85220336e+00,9.35223911e+01,8.14352474e+01,1.66229602e-01,9.45539456e+01
7.93332853e+03,-3.29460867e+01,4.15771935e-02,6.95565536e-01,1.08568500e-02,2.85221674e+00,9.35225086e+01,8.14353901e+01,1.66228741e-01,9.45539682e+01
7.93333459e+03,-3.28249609e+01,4.17350837e-02,6.95564820e-01,1.08567899e-02,2.85223013e+00,9.35226261e+01,8.14355328e+01,1.66227879e-01,9.45539907e+01
7.93334064e+03,-3.27003777e+01,4.18959390e-02,6.95564097e-01,1.08567300e-02,2.85224351e+00,9.35227436e+01,8.14356755e+01,1.66227018e-01,9.45540133e+01
7.93334669e+03,-3.25721817e+01,4.20598867e-02,6.95563366e-01,1.08566701e-02,2.85225690e+00,9.35228611e+01,8.14358183e+01,1.66226156e-01,9.45540358e+01
7.93335274e+03,-3.24402095e+01,4.22270626e-02,6.95562626e-01,1.08566105e-02,2.85227028e+00,9.35229786e+01,8.14359610e+01,1.66225294e-01,9.45540584e+01
7.93335879e+03,-3.23042894e+01,4.23976113e-02,6.95561877e-01,1.08565510e-02,2.85228366e+00,9.35230960e+01,8.14361037e+01,1.66224433e-01,9.45540810e+01
7.93336484e+03,-3.21642414e+01,4.25716871e-02,6.95561119e-01,1.08564916e-02,2.85229705e+00,9.35232135e+01,8.14362464e+01,1.66223571e-01,9.45541035e+01
7.93337089e+03,-3.20198765e+01,4.27494547e-02,6.95560351e-01,1.08564325e-02,2.85231043e+00,9.35233309e+01,8.14363892e+01,1.66222710e-01,9.45541261e+01
7.93337694e+03,-3.18709965e+01,4.29310904e-02,6.95559573e-01,1.08563735e-02,2.85232381e+00,9.35234484e+01,8.14365319e+01,1.66221848e-01,9.45541486e+01
7.93338299e+03,-3.17173943e+01,4.31167825e-02,6.95558785e-01,1.08563148e-02,2.85233719e+00,9.35235658e+01,8.14366746e+01,1.66220986e-01,9.45541712e+01
7.93338904e+03,-3.15588534e+01,4.33067328e-02,6.95557986e-01,1.08562563e-02,2.85235057e+00,9.35236832e+01,8.14368174e+01,1.66220125e-01,9.45541938e+01
7.93339509e+03,-3.13951479e+01,4.35011577e-02,6.95557175e-01,1.08561980e-02,2.85236395e+00,9.35238006e+01,8.14369601e+01,1.66219263e-01,9.45542163e+01
7.93340114e+03,-3.12260428e+01,4.37002893e-02,6.95556353e-01,1.08561399e-02,2.85237733e+00,9.35239181e+01,8.14371028e+01,1.66218401e-01,9.45542389e+01
7.93340719e+03,-3.10512940e+01,4.39043769e-02,6.95555518e-01,1.08560821e-02,2.85239071e+00,9.35240355e+01,8.14372456e+01,1.66217540e-01,9.45542615e+01
7.93341324e+03,-3.08706487e+01,4.41136884e-02,6.95554670e-01,1.08560247e-02,2.85240409e+00,9.35241528e+01,8.14373883e+01,1.66216678e-01,9.45542840e+01
7.93341929e+03,-3.06838463e+01,4.43285122e-02,6.95553808e-01,1.08559675e-02,2.85241747e+00,9.35242702e+01,8.14375311e+01,1.66215817e-01,9.45543066e+01
7.93342534e+03,-3.04906185e+01,4.45491585e-02,6.95552931e-01,1.08559106e-02,2.85243085e+00,9.35243876e+01,8.14376738e+01,1.66214955e-01,9.45543292e+01
7.93343139e+03,-3.02906910e+01,4.47759618e-02,6.95552040e-01,1.08558541e-02,2.85244423e+00,9.35245050e+01,8.14378165e+01,1.66214093e-01,9.45543517e+01
7.93343744e+03,-3.00837843e+01,4.50092826e-02,6.95551132e-01,1.08557980e-02,2.85245761e+00,9.35246223e+01,8.14379593e+01,1.66213232e-01,9.45543743e+01
7.93344551e+03,-2.97965448e+01,4.53312126e-02,6.95549896e-01,1.08557238e-02,2.85247545e+00,9.35247788e+01,8.14381496e+01,1.66212083e-01,9.45544044e+01
7.93345020e+03,-2.96234317e+01,4.55243240e-02,6.95549163e-01,1.08556811e-02,2.85248581e+00,9.35248697e+01,8.14382602e+01,1.66211415e-01,9.45544218e+01
7.93345623e+03,-2.93936581e+01,4.57798234e-02,6.95548203e-01,1.08556265e-02,2.85249916e+00,9.35249867e+01,8.14384026e+01,1.66210556e-01,9.45544443e+01
7.93346226e+03,-2.91557903e+01,4.60436019e-02,6.95547223e-01,1.08555724e-02,2.85251250e+00,9.35251037e+01,8.14385449e+01,1.66209696e-01,9.45544669e+01
7.93346830e+03,-2.89095583e+01,4.63161891e-02,6.95546223e-01,1.08555189e-02,2.85252584e+00,9.35252207e+01,8.14386873e+01,1.66208837e-01,9.45544894e+01
7.93347295e+03,-2.87139577e+01,4.65325961e-02,6.95545437e-01,1.08554781e-02,2.85253612e+00,9.35253109e+01,8.14387970e+01,1.66208175e-01,9.45545067e+01
7.93347760e+03,-2.85131243e+01,4.67548524e-02,6.95544638e-01,1.08554377e-02,2.85254640e+00,9.35254010e+01,8.14389067e+01,1.66207512e-01,9.45545240e+01
7.93348225e+03,-2.83069518e+01,4.69832556e-02,6.95543824e-01,1.08553977e-02,2.85255667e+00,9.35254912e+01,8.14390164e+01,1.66206850e-01,9.45545414e+01
7.93348690e+03,-2.80953415e+01,4.72181219e-02,6.95542996e-01,1.08553582e-02,2.85256695e+00,9.35255813e+01,8.14391261e+01,1.66206188e-01,9.45545587e+01
7.93349155e+03,-2.78782036e+01,4.74597866e-02,6.95542152e-01,1.08553191e-02,2.85257723e+00,9.35256714e+01,8.14392358e+01,1.66205526e-01,9.45545760e+01
7.93349619e+03,-2.76554586e+01,4.77086055e-02,6.95541293e-01,1.08552806e-02,2.85258751e+00,9.35257615e+01,8.14393455e+01,1.66204864e-01,9.45545934e+01
7.93350084e+03,-2.74270386e+01,4.79649560e-02,6.95540416e-01,1.08552426e-02,2.85259779e+00,9.35258517e+01,8.14394552e+01,1.66204202e-01,9.45546107e+01
7.93350549e+03,-2.71928887e+01,4.82292386e-02,6.95539522e-01,1.08552051e-02,2.85260807e+00,9.35259418e+01,8.14395649e+01,1.66203539e-01,9.45546281e+01
7.93350929e+03,-2.69974796e+01,4.84511426e-02,6.95538779e-01,1.08551751e-02,2.85261646e+00,9.35260153e+01,8.14396545e+01,1.66202999e-01,9.45546422e+01
7.93351308e+03,-2.67982109e+01,4.86788571e-02,6.95538023e-01,1.08551454e-02,2.85262484e+00,9.35260889e+01,8.14397440e+01,1.66202458e-01,9.45546564e+01
7.93351688e+03,-2.65950755e+01,4.89126367e-02,6.95537253e-01,1.08551163e-02,2.85263323e+00,9.35261624e+01,8.14398335e+01,1.66201918e-01,9.45546705e+01
7.93352067e+03,-2.63880742e+01,4.91527484e-02,6.95536471e-01,1.08550876e-02,2.85264162e+00,9.35262360e+01,8.14399231e+01,1.66201377e-01,9.45546847e+01
7.93352447e+03,-2.61772158e+01,4.93994712e-02,6.95535674e-01,1.08550595e-02,2.85265001e+00,9.35263095e+01,8.14400126e+01,1.66200837e-01,9.45546988e+01
7.93352827e+03,-2.59625177e+01,4.96530974e-02,6.95534862e-01,1.08550319e-02,2.85265840e+00,9.35263831e+01,8.14401022e+01,1.66200296e-01,9.45547130e+01
7.93353206e+03,-2.57440058e+01,4.99139325e-02,6.95534036e-01,1.08550050e-02,2.85266679e+00,9.35264566e+01,8.14401917e+01,1.66199755e-01,9.45547271e+01
7.93353586e+03,-2.55217151e+01,5.01822959e-02,6.95533194e-01,1.08549786e-02,2.85267518e+00,9.35265301e+01,8.14402813e+01,1.66199215e-01,9.45547413e+01
7.93353965e+03,-2.52956894e+01,5.04585210e-02,6.95532335e-01,1.08549530e-02,2.85268357e+00,9.35266037e+01,8.14403709e+01,1.66198674e-01,9.45547554e+01
7.93354345e+03,-2.50659817e+01,5.07429561e-02,6.95531460e-01,1.08549281e-02,2.85269196e+00,9.35266772e+01,8.14404604e+01,1.66198134e-01,9.45547696e+01
7.93354724e+03,-2.48326539e+01,5.10359644e-02,6.95530567e-01,1.08549040e-02,2.85270034e+00,9.35267507e+01,8.14405500e+01,1.66197593e-01,9.45547838e+01
7.93355104e+03,-2.45957770e+01,5.13379245e-02,6.95529657e-01,1.08548806e-02,2.85270873e+00,9.35268242e+01,8.14406395e+01,1.66197053e-01,9.45547979e+01
7.93355483e+03,-2.43554303e+01,5.16492311e-02,6.95528728e-01,1.08548582e-02,2.85271712e+00,9.35268977e+01,8.14407291e+01,1.66196512e-01,9.45548121e+01
7.93355863e+03,-2.41117019e+01,5.19702947e-02,6.95527779e-01,1.08548366e-02,2.85272551e+00,9.35269713e+01,8.14408186e+01,1.66195972e-01,9.45548262e+01
7.93356207e+03,-2.38875550e+01,5.22706209e-02,6.95526901e-01,1.08548179e-02,2.85273312e+00,9.35270380e+01,8.14408999e+01,1.66195481e-01,9.45548391e+01
7.93356552e+03,-2.36607765e+01,5.25796749e-02,6.95526005e-01,1.08548001e-02,2.85274074e+00,9.35271048e+01,8.14409812e+01,1.66194990e-01,9.45548519e+01
7.93356896e+03,-2.34314489e+01,5.28978001e-02,6.95525093e-01,1.08547831e-02,2.85274836e+00,9.35271715e+01,8.14410626e+01,1.66194499e-01,9.45548648e+01
7.93357241e+03,-2.31996589e+01,5.32253520e-02,6.95524162e-01,1.08547672e-02,2.85275597e+00,9.35272382e+01,8.14411439e+01,1.66194008e-01,9.45548776e+01
7.93357586e+03,-2.29654975e+01,5.35626981e-02,6.95523213e-01,1.08547522e-02,2.85276359e+00,9.35273050e+01,8.14412252e+01,1.66193517e-01,9.45548905e+01
7.93357930e+03,-2.27290595e+01,5.39102179e-02,6.95522244e-01,1.08547383e-02,2.85277120e+00,9.35273717e+01,8.14413065e+01,1.66193027e-01,9.45549033e+01
7.93358345e+03,-2.24416212e+01,5.43425127e-02,6.95521053e-01,1.08547231e-02,2.85278037e+00,9.35274520e+01,8.14414044e+01,1.66192436e-01,9.45549188e+01
7.93358760e+03,-2.21512045e+01,5.47908201e-02,6.95519832e-01,1.08547097e-02,2.85278953e+00,9.35275324e+01,8.14415022e+01,1.66191845e-01,9.45549343e+01
7.93359174e+03,-2.18579910e+01,5.52558744e-02,6.95518581e-01,1.08546981e-02,2.85279870e+00,9.35276127e+01,8.14416001e+01,1.66191254e-01,9.45549497e+01
7.93359589e+03,-2.15621666e+01,5.57384366e-02,6.95517298e-01,1.08546886e-02,2.85280786e+00,9.35276930e+01,8.14416980e+01,1.66190664e-01,9.45549652e+01
7.93360119e+03,-2.11808164e+01,5.63815258e-02,6.95515612e-01,1.08546795e-02,2.85281957e+00,9.35277955e+01,8.14418230e+01,1.66189909e-01,9.45549850e+01
7.93360649e+03,-2.07959111e+01,5.70561758e-02,6.95513871e-01,1.08546743e-02,2.85283127e+00,9.35278981e+01,8.14419480e+01,1.66189155e-01,9.45550047e+01
7.93361061e+03,-2.04939463e+01,5.76045825e-02,6.95512476e-01,1.08546731e-02,2.85284039e+00,9.35279780e+01,8.14420453e+01,1.66188567e-01,9.45550201e+01
7.93361474e+03,-2.01902537e+01,5.81740837e-02,6.95511044e-01,1.08546746e-02,2.85284951e+00,9.35280579e+01,8.14421427e+01,1.66187979e-01,9.45550355e+01
7.93361886e+03,-1.98850187e+01,5.87655799e-02,6.95509575e-01,1.08546789e-02,2.85285862e+00,9.35281377e+01,8.14422400e+01,1.66187392e-01,9.45550509e+01
7.93362299e+03,-1.95784241e+01,5.93799999e-02,6.95508068e-01,1.08546863e-02,2.85286774e+00,9.35282176e+01,8.14423374e+01,1.66186804e-01,9.45550663e+01
7.93362711e+03,-1.92706497e+01,6.00182999e-02,6.95506522e-01,1.08546970e-02,2.85287686e+00,9.35282975e+01,8.14424347e+01,1.66186216e-01,9.45550816e+01
7.93363112e+03,-1.89705916e+01,6.06624118e-02,6.95504980e-01,1.08547107e-02,2.85288571e+00,9.35283751e+01,8.14425294e+01,1.66185645e-01,9.45550966e+01
7.93363513e+03,-1.86697428e+01,6.13309335e-02,6.95503399e-01,1.08547279e-02,2.85289457e+00,9.35284527e+01,8.14426240e+01,1.66185074e-01,9.45551115e+01
7.93363914e+03,-1.83682562e+01,6.20248182e-02,6.95501778e-01,1.08547488e-02,2.85290343e+00,9.35285303e+01,8.14427186e+01,1.66184503e-01,9.45551265e+01
7.93364315e+03,-1.80662803e+01,6.27450442e-02,6.95500115e-01,1.08547736e-02,2.85291229e+00,9.35286079e+01,8.14428132e+01,1.66183932e-01,9.45551414e+01
7.93364716e+03,-1.77639587e+01,6.34926140e-02,6.95498410e-01,1.08548026e-02,2.85292115e+00,9.35286855e+01,8.14429078e+01,1.66183361e-01,9.45551564e+01
7.93365117e+03,-1.74614296e+01,6.42685552e-02,6.95496660e-01,1.08548361e-02,2.85293001e+00,9.35287631e+01,8.14430024e+01,1.66182790e-01,9.45551714e+01
7.93365518e+03,-1.71588261e+01,6.50739195e-02,6.95494866e-01,1.08548743e-02,2.85293887e+00,9.35288407e+01,8.14430970e+01,1.66182219e-01,9.45551863e+01
7.93365919e+03,-1.68562758e+01,6.59097831e-02,6.95493026e-01,1.08549174e-02,2.85294772e+00,9.35289183e+01,8.14431916e+01,1.66181648e-01,9.45552013e+01
7.93366320e+03,-1.65539012e+01,6.67772460e-02,6.95491138e-01,1.08549658e-02,2.85295658e+00,9.35289959e+01,8.14432863e+01,1.66181077e-01,9.45552162e+01
7.93366720e+03,-1.62518189e+01,6.76774321e-02,6.95489202e-01,1.08550198e-02,2.85296544e+00,9.35290735e+01,8.14433809e+01,1.66180506e-01,9.45552312e+01
7.93367121e+03,-1.59501406e+01,6.86114888e-02,6.95487217e-01,1.08550797e-02,2.85297430e+00,9.35291511e+01,8.14434755e+01,1.66179934e-01,9.45552461e+01
7.93367522e+03,-1.56489722e+01,6.95805864e-02,6.95485181e-01,1.08551459e-02,2.85298316e+00,9.35292287e+01,8.14435701e+01,1.66179363e-01,9.45552611e+01
7.93367923e+03,-1.53484149e+01,7.05859179e-02,6.95483093e-01,1.08552187e-02,2.85299202e+00,9.35293063e+01,8.14436647e+01,1.66178792e-01,9.45552760e+01
7.93368324e+03,-1.50485643e+01,7.16286986e-02,6.95480952e-01,1.08552984e-02,2.85300088e+00,9.35293839e+01,8.14437593e+01,1.66178221e-01,9.45552910e+01
7.93368725e+03,-1.47495115e+01,7.27101652e-02,6.95478756e-01,1.08553855e-02,2.85300973e+00,9.35294615e+01,8.14438539e+01,1.66177650e-01,9.45553059e+01
7.93369126e+03,-1.44513425e+01,7.38315756e-02,6.95476506e-01,1.08554803e-02,2.85301859e+00,9.35295391e+01,8.14439486e+01,1.66177079e-01,9.45553209e+01
7.93369527e+03,-1.41541388e+01,7.49942080e-02,6.95474198e-01,1.08555834e-02,2.85302745e+00,9.35296167e+01,8.14440432e+01,1.66176508e-01,9.45553358e+01
7.93369928e+03,-1.38579775e+01,7.61993604e-02,6.95471832e-01,1.08556950e-02,2.85303631e+00,9.35296943e+01,8.14441378e+01,1.66175937e-01,9.45553508e+01
7.93370329e+03,-1.35629314e+01,7.74483493e-02,6.95469408e-01,1.08558157e-02,2.85304517e+00,9.35297719e+01,8.14442324e+01,1.66175366e-01,9.45553657e+01
7.93370730e+03,-1.32690694e+01,7.87425096e-02,6.95466923e-01,1.08559459e-02,2.85305403e+00,9.35298495e+01,8.14443270e+01,1.66174795e-01,9.45553807e+01
7.93371130e+03,-1.29764562e+01,8.00831928e-02,6.95464376e-01,1.08560861e-02,2.85306289e+00,9.35299271e+01,8.14444217e+01,1.66174223e-01,9.45553956e+01
7.93371531e+03,-1.26851532e+01,8.14717668e-02,6.95461766e-01,1.08562369e-02,2.85307175e+00,9.35300047e+01,8.14445163e+01,1.66173652e-01,9.45554106e+01
7.93371932e+03,-1.23952182e+01,8.29096140e-02,6.95459092e-01,1.08563986e-02,2.85308061e+00,9.35300823e+01,8.14446109e+01,1.66173081e-01,9.45554255e+01
7.93372333e+03,-1.21067055e+01,8.43981308e-02,6.95456353e-01,1.08565719e-02,2.85308946e+00,9.35301599e+01,8.14447055e+01,1.66172510e-01,9.45554405e+01
7.93372734e+03,-1.18196666e+01,8.59387258e-02,6.95453548e-01,1.08567573e-02,2.85309832e+00,9.35302376e+01,8.14448001e+01,1.66171939e-01,9.45554554e+01
7.93373135e+03,-1.15341500e+01,8.75328188e-02,6.95450674e-01,1.08569554e-02,2.85310718e+00,9.35303152e+01,8.14448948e+01,1.66171368e-01,9.45554704e+01
7.93373536e+03,-1.12502013e+01,8.91818389e-02,6.95447731e-01,1.08571667e-02,2.85311604e+00,9.35303928e+01,8.14449894e+01,1.66170797e-01,9.45554854e+01
7.93373937e+03,-1.09678638e+01,9.08872235e-02,6.95444718e-01,1.08573919e-02,2.85312491e+00,9.35304704e+01,8.14450840e+01,1.66170226e-01,9.45555003e+01
7.93374338e+03,-1.06871780e+01,9.26504162e-02,6.95441633e-01,1.08576315e-02,2.85313377e+00,9.35305481e+01,8.14451786e+01,1.66169654e-01,9.45555153e+01
7.93374739e+03,-1.04081825e+01,9.44728652e-02,6.95438476e-01,1.08578862e-02,2.85314263e+00,9.35306257e+01,8.14452733e+01,1.66169083e-01,9.45555302e+01
7.93375140e+03,-1.01309136e+01,9.63560214e-02,6.95435244e-01,1.08581566e-02,2.85315149e+00,9.35307033e+01,8.14453679e+01,1.66168512e-01,9.45555452e+01
7.93375540e+03,-9.85540549e+00,9.83013366e-02,6.95431937e-01,1.08584434e-02,2.85316035e+00,9.35307810e+01,8.14454625e+01,1.66167941e-01,9.45555601e+01
7.93375941e+03,-9.58169080e+00,1.00310261e-01,6.95428553e-01,1.08587471e-02,2.85316921e+00,9.35308586e+01,8.14455571e+01,1.66167370e-01,9.45555751e+01
7.93376342e+03,-9.30980022e+00,1.02384243e-01,6.95425091e-01,1.08590686e-02,2.85317808e+00,9.35309363e+01,8.14456518e+01,1.66166799e-01,9.45555900e+01
7.93376743e+03,-9.03976290e+00,1.04524722e-01,6.95421550e-01,1.08594084e-02,2.85318694e+00,9.35310140e+01,8.14457464e+01,1.66166228e-01,9.45556050e+01
7.93377144e+03,-8.77160648e+00,1.06733133e-01,6.95417929e-01,1.08597672e-02,2.85319580e+00,9.35310917e+01,8.14458410e+01,1.66165656e-01,9.45556199e+01
7.93377626e+03,-8.45201573e+00,1.09477734e-01,6.95413471e-01,1.08602244e-02,2.85320645e+00,9.35311850e+01,8.14459547e+01,1.66164970e-01,9.45556379e+01
7.93378081e+03,-8.15265532e+00,1.12164772e-01,6.95409149e-01,1.08606836e-02,2.85321651e+00,9.35312732e+01,8.14460621e+01,1.66164322e-01,9.45556549e+01
7.93378536e+03,-7.85582357e+00,1.14945337e-01,6.95404719e-01,1.08611703e-02,2.85322657e+00,9.35313614e+01,8.14461695e+01,1.66163674e-01,9.45556718e+01
7.93378991e+03,-7.56155289e+00,1.17821427e-01,6.95400178e-01,1.08616855e-02,2.85323663e+00,9.35314496e+01,8.14462769e+01,1.66163026e-01,9.45556888e+01
7.93379445e+03,-7.26987401e+00,1.20795005e-01,6.95395524e-01,1.08622303e-02,2.85324669e+00,9.35315378e+01,8.14463843e+01,1.66162378e-01,9.45557058e+01
7.93379900e+03,-6.98081612e+00,1.23867988e-01,6.95390757e-01,1.08628057e-02,2.85325676e+00,9.35316260e+01,8.14464916e+01,1.66161730e-01,9.45557227e+01
7.93380355e+03,-6.69440697e+00,1.27042247e-01,6.95385873e-01,1.08634127e-02,2.85326682e+00,9.35317143e+01,8.14465990e+01,1.66161081e-01,9.45557397e+01
7.93380810e+03,-6.41067301e+00,1.30319597e-01,6.95380873e-01,1.08640524e-02,2.85327689e+00,9.35318026e+01,8.14467064e+01,1.66160433e-01,9.45557567e+01
7.93381265e+03,-6.12963947e+00,1.33701793e-01,6.95375753e-01,1.08647256e-02,2.85328695e+00,9.35318909e+01,8.14468138e+01,1.66159785e-01,9.45557736e+01
7.93381720e+03,-5.85133047e+00,1.37190524e-01,6.95370512e-01,1.08654334e-02,2.85329702e+00,9.35319792e+01,8.14469212e+01,1.66159137e-01,9.45557906e+01
7.93382175e+03,-5.57576907e+00,1.40787405e-01,6.95365149e-01,1.08661767e-02,2.85330709e+00,9.35320675e+01,8.14470286e+01,1.66158489e-01,9.45558076e+01
7.93382630e+03,-5.30297740e+00,1.44493971e-01,6.95359662e-01,1.08669565e-02,2.85331716e+00,9.35321559e+01,8.14471360e+01,1.66157840e-01,9.45558246e+01
7.93383085e+03,-5.03297669e+00,1.48311674e-01,6.95354050e-01,1.08677736e-02,2.85332723e+00,9.35322443e+01,8.14472434e+01,1.66157192e-01,9.45558415e+01
7.93383540e+03,-4.76578735e+00,1.52241871e-01,6.95348310e-01,1.08686289e-02,2.85333730e+00,9.35323327e+01,8.14473508e+01,1.66156544e-01,9.45558585e+01
7.93383995e+03,-4.50142901e+00,1.56285821e-01,6.95342442e-01,1.08695232e-02,2.85334738e+00,9.35324212e+01,8.14474582e+01,1.66155896e-01,9.45558755e+01
7.93384450e+03,-4.23992059e+00,1.60444679e-01,6.95336444e-01,1.08704573e-02,2.85335745e+00,9.35325097e+01,8.14475656e+01,1.66155248e-01,9.45558924e+01
7.93384905e+03,-3.98128034e+00,1.64719487e-01,6.95330314e-01,1.08714320e-02,2.85336753e+00,9.35325982e+01,8.14476730e+01,1.66154599e-01,9.45559094e+01
7.93385360e+03,-3.72552588e+00,1.69111169e-01,6.95324051e-01,1.08724480e-02,2.85337761e+00,9.35326867e+01,8.14477804e+01,1.66153951e-01,9.45559264e+01
7.93385815e+03,-3.47267424e+00,1.73620526e-01,6.95317655e-01,1.08735059e-02,2.85338769e+00,9.35327753e+01,8.14478878e+01,1.66153303e-01,9.45559433e+01
7.93386270e+03,-3.22274189e+00,1.78248226e-01,6.95311123e-01,1.08746062e-02,2.85339777e+00,9.35328639e+01,8.14479952e+01,1.66152655e-01,9.45559603e+01
7.93386725e+03,-2.97574479e+00,1.82994802e-01,6.95304454e-01,1.08757496e-02,2.85340786e+00,9.35329525e+01,8.14481026e+01,1.66152007e-01,9.45559773e+01
7.93387180e+03,-2.73169839e+00,1.87860643e-01,6.95297647e-01,1.08769365e-02,2.85341794e+00,9.35330412e+01,8.14482100e+01,1.66151358e-01,9.45559943e+01
7.93387635e+03,-2.49061767e+00,1.92845991e-01,6.95290702e-01,1.08781674e-02,2.85342803e+00,9.35331300e+01,8.14483174e+01,1.66150710e-01,9.45560112e+01
7.93388090e+03,-2.25251717e+00,1.97950932e-01,6.95283616e-01,1.08794427e-02,2.85343812e+00,9.35332187e+01,8.14484248e+01,1.66150062e-01,9.45560282e+01
7.93388545e+03,-2.01741101e+00,2.03175394e-01,6.95276389e-01,1.08807626e-02,2.85344821e+00,9.35333075e+01,8.14485322e+01,1.66149414e-01,9.45560452e+01
7.93389000e+03,-1.78531291e+00,2.08519141e-01,6.95269021e-01,1.08821273e-02,2.85345831e+00,9.35333964e+01,8.14486396e+01,1.66148765e-01,9.45560621e+01
7.93389455e+03,-1.55623619e+00,2.13981768e-01,6.95261509e-01,1.08835372e-02,2.85346841e+00,9.35334853e+01,8.14487470e+01,1.66148117e-01,9.45560791e+01
7.93389916e+03,-1.32704912e+00,2.19641711e-01,6.95253745e-01,1.08850130e-02,2.85347865e+00,9.35335755e+01,8.14488559e+01,1.66147460e-01,9.45560963e+01
7.93390377e+03,-1.10099519e+00,2.25422505e-01,6.95245833e-01,1.08865354e-02,2.85348889e+00,9.35336658e+01,8.14489648e+01,1.66146803e-01,9.45561135e+01
7.93390839e+03,-8.78087218e-01,2.31323173e-01,6.95237771e-01,1.08881043e-02,2.85349914e+00,9.35337561e+01,8.14490737e+01,1.66146145e-01,9.45561307e+01
